bioguide,govtrack,icpsr,wikipedia,wikidata,google_entity_id,first,last,birthday,gender,type,start,end,state,class,party,house_history,district,middle,nickname,suffix,bioguide_previous,house_history_alternate,thomas,cspan,votesmart,lis,ballotpedia,official_full,opensecrets,url,fec,maplight,state_rank,caucus,end-type,twitter,facebook,youtube_id,twitter_id,youtube,instagram,instagram_id
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'1995-01-04','1997-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'1997-01-07','1999-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'1999-01-06','2001-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'2001-01-03','2003-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'2003-01-07','2005-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,http://bernie.house.gov,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,rep,'2005-01-04','2007-01-03',VT,,Independent,21173,0,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,http://bernie.house.gov,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,sen,'2007-01-04','2013-01-03',VT,1.0,Independent,21173,,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,http://sanders.senate.gov/,H8VT01016|S4VT00033,450.0,,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,sen,'2013-01-03','2019-01-03',VT,1.0,Independent,21173,,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,https://www.sanders.senate.gov,H8VT01016|S4VT00033,450.0,junior,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000033,400357,29147.0,Bernie Sanders,Q359442,kg:/m/01_gbv,Bernard,Sanders,'1941-09-08',M,sen,'2019-01-03','2025-01-03',VT,1.0,Independent,21173,,,Bernie,,,,'01010',994,27110,S313,Bernie Sanders,Bernard Sanders,N00000528,https://www.sanders.senate.gov,H8VT01016|S4VT00033,450.0,junior,Democrat,,SenSanders,senatorsanders,UCD_DaKNac0Ta-2PeHuoQ1uA,29442313,senatorsanders,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,rep,'1997-01-07','1999-01-03',MI,,Democrat,22090,8,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,,S8MI00281|H6MI08163,612.0,,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,rep,'1999-01-06','2001-01-03',MI,,Democrat,22090,8,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,,S8MI00281|H6MI08163,612.0,,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,sen,'2001-01-03','2007-01-03',MI,1.0,Democrat,22090,,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,http://stabenow.senate.gov/,S8MI00281|H6MI08163,612.0,,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,sen,'2007-01-04','2013-01-03',MI,1.0,Democrat,22090,,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,http://stabenow.senate.gov/,S8MI00281|H6MI08163,612.0,,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,sen,'2013-01-03','2019-01-03',MI,1.0,Democrat,22090,,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,https://www.stabenow.senate.gov,S8MI00281|H6MI08163,612.0,senior,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
S000770,300093,29732.0,Debbie Stabenow,Q241092,kg:/m/01xh64,Debbie,Stabenow,'1950-04-29',F,sen,'2019-01-03','2025-01-03',MI,1.0,Democrat,22090,,Ann,,,,,'01531',45451,515,S284,Debbie Stabenow,Debbie Stabenow,N00004118,https://www.stabenow.senate.gov,S8MI00281|H6MI08163,612.0,senior,,,SenStabenow,SenatorStabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,76456274,senatorstabenow,,
T000464,412244,40702.0,Jon Tester,Q529351,kg:/m/066cdp,Jon,Tester,'1956-08-21',M,sen,'2007-01-04','2013-01-03',MT,1.0,Democrat,,,,,,,,'01829',1020176,20928,S314,Jon Tester,Jon Tester,N00027605,http://tester.senate.gov/,S6MT00162,726.0,,,,SenatorTester,senatortester,UCgXAF-CON1coZFMxQkfj0fg,515822213,senatorjontester,,
T000464,412244,40702.0,Jon Tester,Q529351,kg:/m/066cdp,Jon,Tester,'1956-08-21',M,sen,'2013-01-03','2019-01-03',MT,1.0,Democrat,,,,,,,,'01829',1020176,20928,S314,Jon Tester,Jon Tester,N00027605,https://www.tester.senate.gov,S6MT00162,726.0,senior,,,SenatorTester,senatortester,UCgXAF-CON1coZFMxQkfj0fg,515822213,senatorjontester,,
T000464,412244,40702.0,Jon Tester,Q529351,kg:/m/066cdp,Jon,Tester,'1956-08-21',M,sen,'2019-01-03','2025-01-03',MT,1.0,Democrat,,,,,,,,'01829',1020176,20928,S314,Jon Tester,Jon Tester,N00027605,https://www.tester.senate.gov,S6MT00162,726.0,senior,,,SenatorTester,senatortester,UCgXAF-CON1coZFMxQkfj0fg,515822213,senatorjontester,,
W000802,412247,40704.0,Sheldon Whitehouse,Q652066,kg:/m/07qw94,Sheldon,Whitehouse,'1955-10-20',M,sen,'2007-01-04','2013-01-03',RI,1.0,Democrat,,,,,,,,'01823',92235,2572,S316,Sheldon Whitehouse,Sheldon Whitehouse,N00027533,http://whitehouse.senate.gov/,S6RI00221,728.0,,,,SenWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,242555999,SenatorWhitehouse,SenWhitehouse,
W000802,412247,40704.0,Sheldon Whitehouse,Q652066,kg:/m/07qw94,Sheldon,Whitehouse,'1955-10-20',M,sen,'2013-01-03','2019-01-03',RI,1.0,Democrat,,,,,,,,'01823',92235,2572,S316,Sheldon Whitehouse,Sheldon Whitehouse,N00027533,https://www.whitehouse.senate.gov,S6RI00221,728.0,junior,,,SenWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,242555999,SenatorWhitehouse,SenWhitehouse,
W000802,412247,40704.0,Sheldon Whitehouse,Q652066,kg:/m/07qw94,Sheldon,Whitehouse,'1955-10-20',M,sen,'2019-01-03','2025-01-03',RI,1.0,Democrat,,,,,,,,'01823',92235,2572,S316,Sheldon Whitehouse,Sheldon Whitehouse,N00027533,https://www.whitehouse.senate.gov,S6RI00221,728.0,junior,,,SenWhitehouse,SenatorWhitehouse,UCnG0N70SNBkNqvIMLodPTIA,242555999,SenatorWhitehouse,SenWhitehouse,
B001261,412251,40707.0,John Barrasso,Q720521,kg:/m/02rsm32,John,Barrasso,'1952-07-21',M,sen,'2007-06-25','2013-01-03',WY,1.0,Republican,,,A.,,,,,'01881',1024777,52662,S317,John Barrasso,John Barrasso,N00006236,http://barrasso.senate.gov,S6WY00068,732.0,,,,SenJohnBarrasso,johnbarrasso,UC80PfiCAB2Fe1MFayWlR6GQ,202206694,barrassowyo,,
B001261,412251,40707.0,John Barrasso,Q720521,kg:/m/02rsm32,John,Barrasso,'1952-07-21',M,sen,'2013-01-03','2019-01-03',WY,1.0,Republican,,,A.,,,,,'01881',1024777,52662,S317,John Barrasso,John Barrasso,N00006236,https://www.barrasso.senate.gov,S6WY00068,732.0,junior,,,SenJohnBarrasso,johnbarrasso,UC80PfiCAB2Fe1MFayWlR6GQ,202206694,barrassowyo,,
B001261,412251,40707.0,John Barrasso,Q720521,kg:/m/02rsm32,John,Barrasso,'1952-07-21',M,sen,'2019-01-03','2025-01-03',WY,1.0,Republican,,,A.,,,,,'01881',1024777,52662,S317,John Barrasso,John Barrasso,N00006236,https://www.barrasso.senate.gov,S6WY00068,732.0,junior,,,SenJohnBarrasso,johnbarrasso,UC80PfiCAB2Fe1MFayWlR6GQ,202206694,barrassowyo,,
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'1995-01-04','1997-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'1997-01-07','1999-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'1999-01-06','2001-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'2001-01-03','2003-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'2003-01-07','2005-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,http://www.house.gov/wicker,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'2005-01-04','2007-01-03',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,http://www.house.gov/wicker,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,rep,'2007-01-04','2007-12-31',MS,,Republican,23734,1,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,http://www.house.gov/wicker,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,sen,'2007-12-31','2013-01-03',MS,1.0,Republican,23734,,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,http://wicker.senate.gov,H4MS01078|S8MS00196,517.0,,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,sen,'2013-01-03','2019-01-03',MS,1.0,Republican,23734,,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,https://www.wicker.senate.gov,H4MS01078|S8MS00196,517.0,senior,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
W000437,400432,29534.0,Roger Wicker,Q390491,kg:/m/025xxb,Roger,Wicker,'1951-07-05',M,sen,'2019-01-03','2025-01-03',MS,1.0,Republican,23734,,F.,,,,,'01226',18203,21926,S318,Roger Wicker,Roger F. Wicker,N00003280,https://www.wicker.senate.gov,H4MS01078|S8MS00196,517.0,senior,,,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,264219447,SenatorWicker,senatorwicker,367948073
A000360,300002,40304.0,Lamar Alexander,Q419976,kg:/m/01rbs3,Lamar,Alexander,'1940-07-03',M,sen,'2003-01-07','2009-01-03',TN,2.0,Republican,,,,,,,,'01695',5,15691,S289,Lamar Alexander,Lamar Alexander,N00009888,http://alexander.senate.gov/,S2TN00058|P60003225,530.0,,,,SenAlexander,senatorlamaralexander,UChDLBjn5RWqgMmCSswT05IQ,76649729,lamaralexander,senlamaralexander,1156775647
A000360,300002,40304.0,Lamar Alexander,Q419976,kg:/m/01rbs3,Lamar,Alexander,'1940-07-03',M,sen,'2009-01-06','2015-01-03',TN,2.0,Republican,,,,,,,,'01695',5,15691,S289,Lamar Alexander,Lamar Alexander,N00009888,http://www.alexander.senate.gov,S2TN00058|P60003225,530.0,senior,,,SenAlexander,senatorlamaralexander,UChDLBjn5RWqgMmCSswT05IQ,76649729,lamaralexander,senlamaralexander,1156775647
A000360,300002,40304.0,Lamar Alexander,Q419976,kg:/m/01rbs3,Lamar,Alexander,'1940-07-03',M,sen,'2015-01-06','2021-01-03',TN,2.0,Republican,,,,,,,,'01695',5,15691,S289,Lamar Alexander,Lamar Alexander,N00009888,https://www.alexander.senate.gov/public,S2TN00058|P60003225,530.0,senior,,,SenAlexander,senatorlamaralexander,UChDLBjn5RWqgMmCSswT05IQ,76649729,lamaralexander,senlamaralexander,1156775647
C001035,300025,49703.0,Susan Collins,Q22279,kg:/m/020y8m,Susan,Collins,'1952-12-07',F,sen,'1997-01-07','2003-01-03',ME,2.0,Republican,11742,,M.,,,,,'01541',45738,379,S252,Susan Collins,Susan M. Collins,N00000491,,S6ME00159,551.0,,,,SenatorCollins,susancollins,UC6GYaBx5kT2r4PN8KENxC-w,19726613,SenatorSusanCollins,sensusancollins,
C001035,300025,49703.0,Susan Collins,Q22279,kg:/m/020y8m,Susan,Collins,'1952-12-07',F,sen,'2003-01-07','2009-01-03',ME,2.0,Republican,11742,,M.,,,,,'01541',45738,379,S252,Susan Collins,Susan M. Collins,N00000491,http://collins.senate.gov,S6ME00159,551.0,,,,SenatorCollins,susancollins,UC6GYaBx5kT2r4PN8KENxC-w,19726613,SenatorSusanCollins,sensusancollins,
C001035,300025,49703.0,Susan Collins,Q22279,kg:/m/020y8m,Susan,Collins,'1952-12-07',F,sen,'2009-01-06','2015-01-03',ME,2.0,Republican,11742,,M.,,,,,'01541',45738,379,S252,Susan Collins,Susan M. Collins,N00000491,http://www.collins.senate.gov,S6ME00159,551.0,senior,,,SenatorCollins,susancollins,UC6GYaBx5kT2r4PN8KENxC-w,19726613,SenatorSusanCollins,sensusancollins,
C001035,300025,49703.0,Susan Collins,Q22279,kg:/m/020y8m,Susan,Collins,'1952-12-07',F,sen,'2015-01-06','2021-01-03',ME,2.0,Republican,11742,,M.,,,,,'01541',45738,379,S252,Susan Collins,Susan M. Collins,N00000491,https://www.collins.senate.gov,S6ME00159,551.0,senior,,,SenatorCollins,susancollins,UC6GYaBx5kT2r4PN8KENxC-w,19726613,SenatorSusanCollins,sensusancollins,
C001056,300027,40305.0,John Cornyn,Q719568,kg:/m/01xcqs,John,Cornyn,'1952-02-02',M,sen,'2002-11-30','2003-01-03',TX,2.0,Republican,,,,,,,,'01692',93131,15375,S287,John Cornyn,John Cornyn,N00024852,,S2TX00106,553.0,,,,JohnCornyn,sen.johncornyn,UCyQwLQavlOaJ64YuY_VMtiQ,13218102,senjohncornyn,,
C001056,300027,40305.0,John Cornyn,Q719568,kg:/m/01xcqs,John,Cornyn,'1952-02-02',M,sen,'2003-01-07','2009-01-03',TX,2.0,Republican,,,,,,,,'01692',93131,15375,S287,John Cornyn,John Cornyn,N00024852,http://cornyn.senate.gov/,S2TX00106,553.0,,,,JohnCornyn,sen.johncornyn,UCyQwLQavlOaJ64YuY_VMtiQ,13218102,senjohncornyn,,
C001056,300027,40305.0,John Cornyn,Q719568,kg:/m/01xcqs,John,Cornyn,'1952-02-02',M,sen,'2009-01-06','2015-01-03',TX,2.0,Republican,,,,,,,,'01692',93131,15375,S287,John Cornyn,John Cornyn,N00024852,http://www.cornyn.senate.gov,S2TX00106,553.0,senior,,,JohnCornyn,sen.johncornyn,UCyQwLQavlOaJ64YuY_VMtiQ,13218102,senjohncornyn,,
C001056,300027,40305.0,John Cornyn,Q719568,kg:/m/01xcqs,John,Cornyn,'1952-02-02',M,sen,'2015-01-06','2021-01-03',TX,2.0,Republican,,,,,,,,'01692',93131,15375,S287,John Cornyn,John Cornyn,N00024852,https://www.cornyn.senate.gov,S2TX00106,553.0,senior,,,JohnCornyn,sen.johncornyn,UCyQwLQavlOaJ64YuY_VMtiQ,13218102,senjohncornyn,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1983-01-03','1985-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1985-01-03','1987-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1987-01-06','1989-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1989-01-03','1991-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1991-01-03','1993-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1993-01-05','1995-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,rep,'1995-01-04','1997-01-03',IL,,Democrat,12527,20,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,sen,'1997-01-07','2003-01-03',IL,2.0,Democrat,12527,,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,sen,'2003-01-07','2009-01-03',IL,2.0,Democrat,12527,,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,http://durbin.senate.gov,S6IL00151|H2IL20026,563.0,,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,sen,'2009-01-06','2015-01-03',IL,2.0,Democrat,12527,,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,http://www.durbin.senate.gov,S6IL00151|H2IL20026,563.0,senior,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
D000563,300038,15021.0,Dick Durbin,Q434804,kg:/m/01xcd1,Richard,Durbin,'1944-11-21',M,sen,'2015-01-06','2021-01-03',IL,2.0,Democrat,12527,,J.,,,,,'00326',6741,26847,S253,Dick Durbin,Richard J. Durbin,N00004981,https://www.durbin.senate.gov,S6IL00151|H2IL20026,563.0,senior,,,SenatorDurbin,SenatorDurbin,UCkbixlNCxcKAffEhe3X5-lw,247334603,SenatorDurbin,,
E000285,300041,49706.0,Mike Enzi,Q432431,kg:/m/021ph1,Michael,Enzi,'1944-02-01',M,sen,'1997-01-07','2003-01-03',WY,2.0,Republican,,,B.,,,,,'01542',45824,558,S254,Mike Enzi,Michael B. Enzi,N00006249,,S6WY00126,565.0,,,,SenatorEnzi,mikeenzi,UCipEXEDAKVPj_B0cQjaikEA,291756142,senatorenzi,senatorenzi,
E000285,300041,49706.0,Mike Enzi,Q432431,kg:/m/021ph1,Michael,Enzi,'1944-02-01',M,sen,'2003-01-07','2009-01-03',WY,2.0,Republican,,,B.,,,,,'01542',45824,558,S254,Mike Enzi,Michael B. Enzi,N00006249,http://enzi.senate.gov,S6WY00126,565.0,,,,SenatorEnzi,mikeenzi,UCipEXEDAKVPj_B0cQjaikEA,291756142,senatorenzi,senatorenzi,
E000285,300041,49706.0,Mike Enzi,Q432431,kg:/m/021ph1,Michael,Enzi,'1944-02-01',M,sen,'2009-01-06','2015-01-03',WY,2.0,Republican,,,B.,,,,,'01542',45824,558,S254,Mike Enzi,Michael B. Enzi,N00006249,http://www.enzi.senate.gov,S6WY00126,565.0,senior,,,SenatorEnzi,mikeenzi,UCipEXEDAKVPj_B0cQjaikEA,291756142,senatorenzi,senatorenzi,
E000285,300041,49706.0,Mike Enzi,Q432431,kg:/m/021ph1,Michael,Enzi,'1944-02-01',M,sen,'2015-01-06','2021-01-03',WY,2.0,Republican,,,B.,,,,,'01542',45824,558,S254,Mike Enzi,Michael B. Enzi,N00006249,https://www.enzi.senate.gov,S6WY00126,565.0,senior,,,SenatorEnzi,mikeenzi,UCipEXEDAKVPj_B0cQjaikEA,291756142,senatorenzi,senatorenzi,
G000359,300047,29566.0,Lindsey Graham,Q22212,kg:/m/01_pdg,Lindsey,Graham,'1955-07-09',M,rep,'1995-01-04','1997-01-03',SC,,Republican,14015,3,O.,,,,,'00452',36782,21992,S293,Lindsey Graham,Lindsey Graham,N00009975,,S0SC00149|H4SC03087,569.0,,,,GrahamBlog,USSenatorLindseyGraham,UClLGZMA5Ei2Z8fR1PLEx6yQ,14845376,USSenLindseyGraham,,
G000359,300047,29566.0,Lindsey Graham,Q22212,kg:/m/01_pdg,Lindsey,Graham,'1955-07-09',M,rep,'1997-01-07','1999-01-03',SC,,Republican,14015,3,O.,,,,,'00452',36782,21992,S293,Lindsey Graham,Lindsey Graham,N00009975,,S0SC00149|H4SC03087,569.0,,,,GrahamBlog,USSenatorLindseyGraham,UClLGZMA5Ei2Z8fR1PLEx6yQ,14845376,USSenLindseyGraham,,
G000359,300047,29566.0,Lindsey Graham,Q22212,kg:/m/01_pdg,Lindsey,Graham,'1955-07-09',M,rep,'1999-01-06','2001-01-03',SC,,Republican,14015,3,O.,,,,,'00452',36782,21992,S293,Lindsey Graham,Lindsey Graham,N00009975,,S0SC00149|H4SC03087,569.0,,,,GrahamBlog,USSenatorLindseyGraham,UClLGZMA5Ei2Z8fR1PLEx6yQ,14845376,USSenLindseyGraham,,
