bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,first,last,official_full,birthday,gender,type,start,end,state,district,party,url,class,state_rank,middle,nickname,suffix,caucus,end-type
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,rep,'2001-01-03','2003-01-03',MS,1,Republican,,,,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,rep,'2003-01-07','2005-01-03',MS,1,Republican,http://www.house.gov/wicker,,,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,rep,'2005-01-04','2007-01-03',MS,1,Republican,http://www.house.gov/wicker,,,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,rep,'2007-01-04','2007-12-31',MS,1,Republican,http://www.house.gov/wicker,,,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,sen,'2007-12-31','2013-01-03',MS,,Republican,http://wicker.senate.gov,1,,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,sen,'2013-01-03','2019-01-03',MS,,Republican,https://www.wicker.senate.gov,1,senior,F.,,,,
W000437,'01226',S318,400432,N00003280,21926,H4MS01078|S8MS00196,18203,Roger Wicker,23734,Roger Wicker,517,29534,Q390491,kg:/m/025xxb,Roger,Wicker,Roger F. Wicker,'1951-07-05',M,sen,'2019-01-03','2025-01-03',MS,,Republican,https://www.wicker.senate.gov,1,senior,F.,,,,
A000360,'01695',S289,300002,N00009888,15691,S2TN00058|P60003225,5,Lamar Alexander,,Lamar Alexander,530,40304,Q419976,kg:/m/01rbs3,Lamar,Alexander,Lamar Alexander,'1940-07-03',M,sen,'2003-01-07','2009-01-03',TN,,Republican,http://alexander.senate.gov/,2,,,,,,
A000360,'01695',S289,300002,N00009888,15691,S2TN00058|P60003225,5,Lamar Alexander,,Lamar Alexander,530,40304,Q419976,kg:/m/01rbs3,Lamar,Alexander,Lamar Alexander,'1940-07-03',M,sen,'2009-01-06','2015-01-03',TN,,Republican,http://www.alexander.senate.gov,2,senior,,,,,
A000360,'01695',S289,300002,N00009888,15691,S2TN00058|P60003225,5,Lamar Alexander,,Lamar Alexander,530,40304,Q419976,kg:/m/01rbs3,Lamar,Alexander,Lamar Alexander,'1940-07-03',M,sen,'2015-01-06','2021-01-03',TN,,Republican,https://www.alexander.senate.gov/public,2,senior,,,,,
C001035,'01541',S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,49703,Q22279,kg:/m/020y8m,Susan,Collins,Susan M. Collins,'1952-12-07',F,sen,'1997-01-07','2003-01-03',ME,,Republican,,2,,M.,,,,
C001035,'01541',S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,49703,Q22279,kg:/m/020y8m,Susan,Collins,Susan M. Collins,'1952-12-07',F,sen,'2003-01-07','2009-01-03',ME,,Republican,http://collins.senate.gov,2,,M.,,,,
C001035,'01541',S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,49703,Q22279,kg:/m/020y8m,Susan,Collins,Susan M. Collins,'1952-12-07',F,sen,'2009-01-06','2015-01-03',ME,,Republican,http://www.collins.senate.gov,2,senior,M.,,,,
C001035,'01541',S252,300025,N00000491,379,S6ME00159,45738,Susan Collins,11742,Susan Collins,551,49703,Q22279,kg:/m/020y8m,Susan,Collins,Susan M. Collins,'1952-12-07',F,sen,'2015-01-06','2021-01-03',ME,,Republican,https://www.collins.senate.gov,2,senior,M.,,,,
C001056,'01692',S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,40305,Q719568,kg:/m/01xcqs,John,Cornyn,John Cornyn,'1952-02-02',M,sen,'2002-11-30','2003-01-03',TX,,Republican,,2,,,,,,
C001056,'01692',S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,40305,Q719568,kg:/m/01xcqs,John,Cornyn,John Cornyn,'1952-02-02',M,sen,'2003-01-07','2009-01-03',TX,,Republican,http://cornyn.senate.gov/,2,,,,,,
C001056,'01692',S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,40305,Q719568,kg:/m/01xcqs,John,Cornyn,John Cornyn,'1952-02-02',M,sen,'2009-01-06','2015-01-03',TX,,Republican,http://www.cornyn.senate.gov,2,senior,,,,,
C001056,'01692',S287,300027,N00024852,15375,S2TX00106,93131,John Cornyn,,John Cornyn,553,40305,Q719568,kg:/m/01xcqs,John,Cornyn,John Cornyn,'1952-02-02',M,sen,'2015-01-06','2021-01-03',TX,,Republican,https://www.cornyn.senate.gov,2,senior,,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1983-01-03','1985-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1985-01-03','1987-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1987-01-06','1989-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1989-01-03','1991-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1991-01-03','1993-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1993-01-05','1995-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,rep,'1995-01-04','1997-01-03',IL,20,Democrat,,,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,sen,'1997-01-07','2003-01-03',IL,,Democrat,,2,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,sen,'2003-01-07','2009-01-03',IL,,Democrat,http://durbin.senate.gov,2,,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,sen,'2009-01-06','2015-01-03',IL,,Democrat,http://www.durbin.senate.gov,2,senior,J.,,,,
D000563,'00326',S253,300038,N00004981,26847,S6IL00151|H2IL20026,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,Richard,Durbin,Richard J. Durbin,'1944-11-21',M,sen,'2015-01-06','2021-01-03',IL,,Democrat,https://www.durbin.senate.gov,2,senior,J.,,,,
E000285,'01542',S254,300041,N00006249,558,S6WY00126,45824,Mike Enzi,,Mike Enzi,565,49706,Q432431,kg:/m/021ph1,Michael,Enzi,Michael B. Enzi,'1944-02-01',M,sen,'1997-01-07','2003-01-03',WY,,Republican,,2,,B.,,,,
E000285,'01542',S254,300041,N00006249,558,S6WY00126,45824,Mike Enzi,,Mike Enzi,565,49706,Q432431,kg:/m/021ph1,Michael,Enzi,Michael B. Enzi,'1944-02-01',M,sen,'2003-01-07','2009-01-03',WY,,Republican,http://enzi.senate.gov,2,,B.,,,,
E000285,'01542',S254,300041,N00006249,558,S6WY00126,45824,Mike Enzi,,Mike Enzi,565,49706,Q432431,kg:/m/021ph1,Michael,Enzi,Michael B. Enzi,'1944-02-01',M,sen,'2009-01-06','2015-01-03',WY,,Republican,http://www.enzi.senate.gov,2,senior,B.,,,,
E000285,'01542',S254,300041,N00006249,558,S6WY00126,45824,Mike Enzi,,Mike Enzi,565,49706,Q432431,kg:/m/021ph1,Michael,Enzi,Michael B. Enzi,'1944-02-01',M,sen,'2015-01-06','2021-01-03',WY,,Republican,https://www.enzi.senate.gov,2,senior,B.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,rep,'1995-01-04','1997-01-03',SC,3,Republican,,,,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,rep,'1997-01-07','1999-01-03',SC,3,Republican,,,,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,rep,'1999-01-06','2001-01-03',SC,3,Republican,,,,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,rep,'2001-01-03','2003-01-03',SC,3,Republican,,,,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,sen,'2003-01-07','2009-01-03',SC,,Republican,http://lgraham.senate.gov/,2,,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,sen,'2009-01-06','2015-01-03',SC,,Republican,http://www.lgraham.senate.gov,2,senior,O.,,,,
G000359,'00452',S293,300047,N00009975,21992,S0SC00149|H4SC03087,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,Lindsey,Graham,Lindsey Graham,'1955-07-09',M,sen,'2015-01-06','2021-01-03',SC,,Republican,https://www.lgraham.senate.gov/public,2,senior,O.,,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,rep,'1987-01-06','1989-01-03',OK,1,Republican,,,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,rep,'1989-01-03','1991-01-03',OK,1,Republican,,,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,rep,'1991-01-03','1993-01-03',OK,1,Republican,,,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,rep,'1993-01-05','1994-11-15',OK,1,Republican,,,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,sen,'1994-11-17','1997-01-03',OK,,Republican,,2,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,sen,'1997-01-07','2003-01-03',OK,,Republican,,2,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,sen,'2003-01-07','2009-01-03',OK,,Republican,http://inhofe.senate.gov/,2,,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,sen,'2009-01-06','2015-01-03',OK,,Republican,http://www.inhofe.senate.gov,2,senior,M.,Jim,,,
I000024,'00583',S236,300055,N00005582,27027,S4OK00083|H6OK01102,5619,Jim Inhofe,15645,Jim Inhofe,576,15424,Q723134,kg:/m/021kpl,James,Inhofe,James M. Inhofe,'1934-11-17',M,sen,'2015-01-06','2021-01-03',OK,,Republican,https://www.inhofe.senate.gov,2,senior,M.,Jim,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'1985-01-03','1991-01-03',KY,,Republican,,2,,,,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'1991-01-03','1997-01-03',KY,,Republican,,2,,,,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'1997-01-07','2003-01-03',KY,,Republican,,2,,,,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'2003-01-07','2009-01-03',KY,,Republican,http://mcconnell.senate.gov/,2,,,,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'2009-01-06','2015-01-03',KY,,Republican,http://www.mcconnell.senate.gov,2,senior,,,,,
M000355,'01395',S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,Mitch,McConnell,Mitch McConnell,'1942-02-20',M,sen,'2015-01-06','2021-01-03',KY,,Republican,https://www.mcconnell.senate.gov,2,senior,,,,,
M001176,'01900',S322,412325,N00029303,23644,S8OR00207,1029842,Jeff Merkley,,Jeff Merkley,807,40908,Q1368405,kg:/m/026k60f,Jeff,Merkley,Jeff Merkley,'1956-10-24',M,sen,'2009-01-06','2015-01-03',OR,,Democrat,http://www.merkley.senate.gov,2,junior,,,,,
M001176,'01900',S322,412325,N00029303,23644,S8OR00207,1029842,Jeff Merkley,,Jeff Merkley,807,40908,Q1368405,kg:/m/026k60f,Jeff,Merkley,Jeff Merkley,'1956-10-24',M,sen,'2015-01-06','2021-01-03',OR,,Democrat,https://www.merkley.senate.gov,2,junior,,,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,rep,'1991-01-03','1993-01-03',RI,2,Democrat,,,,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,rep,'1993-01-05','1995-01-03',RI,2,Democrat,,,,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,rep,'1995-01-04','1997-01-03',RI,2,Democrat,,,,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,sen,'1997-01-07','2003-01-03',RI,,Democrat,,2,,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,sen,'2003-01-07','2009-01-03',RI,,Democrat,http://reed.senate.gov/,2,,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,sen,'2009-01-06','2015-01-03',RI,,Democrat,http://www.reed.senate.gov,2,senior,F.,Jack,,,
R000122,'00949',S259,300081,N00000362,27060,S6RI00163|H0RI02071,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,John,Reed,Jack Reed,'1949-11-12',M,sen,'2015-01-06','2021-01-03',RI,,Democrat,https://www.reed.senate.gov,2,senior,F.,Jack,,,
R000584,'01896',S323,412322,N00029441,2919,S8ID00092,1020034,Jim Risch,,Jim Risch,804,40902,Q721871,kg:/m/06y9p0,James,Risch,James E. Risch,'1943-05-03',M,sen,'2009-01-06','2015-01-03',ID,,Republican,http://www.risch.senate.gov,2,junior,,,,,
R000584,'01896',S323,412322,N00029441,2919,S8ID00092,1020034,Jim Risch,,Jim Risch,804,40902,Q721871,kg:/m/06y9p0,James,Risch,James E. Risch,'1943-05-03',M,sen,'2015-01-06','2021-01-03',ID,,Republican,https://www.risch.senate.gov,2,junior,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1981-01-05','1983-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1983-01-03','1985-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1985-01-03','1987-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1987-01-06','1989-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1989-01-03','1991-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1991-01-03','1993-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1993-01-05','1995-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,rep,'1995-01-04','1997-01-03',KS,1,Republican,,,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,sen,'1997-01-07','2003-01-03',KS,,Republican,,2,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,sen,'2003-01-07','2009-01-03',KS,,Republican,http://roberts.senate.gov/,2,,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,sen,'2009-01-06','2015-01-03',KS,,Republican,http://www.roberts.senate.gov,2,senior,,,,,
R000307,'00968',S260,300083,N00005285,26866,S6KS00080|H0KS01016,16354,Pat Roberts,20465,Pat Roberts,602,14852,Q538375,kg:/m/01_pdv,Pat,Roberts,Pat Roberts,'1936-04-20',M,sen,'2015-01-06','2021-01-03',KS,,Republican,https://www.roberts.senate.gov,2,senior,,,,,
S001181,'01901',S324,412323,N00024790,1663,S0NH00219,22850,Jeanne Shaheen,22618,Jeanne Shaheen,805,40906,Q270316,kg:/m/01rrm2,Jeanne,Shaheen,Jeanne Shaheen,'1947-01-28',F,sen,'2009-01-06','2015-01-03',NH,,Democrat,http://www.shaheen.senate.gov,2,senior,,,,,
S001181,'01901',S324,412323,N00024790,1663,S0NH00219,22850,Jeanne Shaheen,22618,Jeanne Shaheen,805,40906,Q270316,kg:/m/01rrm2,Jeanne,Shaheen,Jeanne Shaheen,'1947-01-28',F,sen,'2015-01-06','2021-01-03',NH,,Democrat,https://www.shaheen.senate.gov,2,senior,,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,rep,'1999-01-06','2001-01-03',NM,3,Democrat,,,,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,rep,'2001-01-03','2003-01-03',NM,3,Democrat,,,,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,rep,'2003-01-07','2005-01-03',NM,3,Democrat,http://www.house.gov/tomudall,,,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,rep,'2005-01-04','2007-01-03',NM,3,Democrat,http://www.house.gov/tomudall,,,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,rep,'2007-01-04','2009-01-03',NM,3,Democrat,http://tomudall.house.gov,,,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,sen,'2009-01-06','2015-01-03',NM,,Democrat,http://www.tomudall.senate.gov,2,senior,S.,,,,
U000039,'01567',S326,400413,N00006561,22658,H8NM03097|S8NM00184,10075,Tom Udall,20879,Tom Udall,498,29924,Q957690,kg:/m/033t35,Tom,Udall,Tom Udall,'1948-05-18',M,sen,'2015-01-06','2021-01-03',NM,,Democrat,https://www.tomudall.senate.gov,2,senior,S.,,,,
W000805,'01897',S327,412321,N00002097,535,S6VA00093|P80003023,7630,Mark Warner,,Mark Warner,803,40909,Q453893,kg:/m/024mm1,Mark,Warner,Mark R. Warner,'1954-12-15',M,sen,'2009-01-06','2015-01-03',VA,,Democrat,http://www.warner.senate.gov,2,senior,,,,,
W000805,'01897',S327,412321,N00002097,535,S6VA00093|P80003023,7630,Mark Warner,,Mark Warner,803,40909,Q453893,kg:/m/024mm1,Mark,Warner,Mark R. Warner,'1954-12-15',M,sen,'2015-01-06','2021-01-03',VA,,Democrat,https://www.warner.senate.gov,2,senior,,,,,
G000555,'01866',S331,412223,N00027658,65147,H6NY20167|S0NY00410,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,Kirsten,Gillibrand,Kirsten E. Gillibrand,'1966-12-09',F,rep,'2007-01-04','2009-01-03',NY,20,Democrat,http://gillibrand.house.gov,,,E.,,,,
G000555,'01866',S331,412223,N00027658,65147,H6NY20167|S0NY00410,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,Kirsten,Gillibrand,Kirsten E. Gillibrand,'1966-12-09',F,rep,'2009-01-06','2009-01-26',NY,20,Democrat,http://gillibrand.house.gov,,,E.,,,,
